"source","term_id","term_name","term_size","query_size","intersection_size","p_value","precision","recall","intersection"
"GO:BP","GO:0042221","response to chemical",2940,618,236,2.15215810852647e-53,0.381877022653722,0.0802721088435374,"AT1G80840,AT1G50740,AT1G16420,AT1G64380,AT1G71520,AT1G02340,AT1G18300,AT1G52690,AT1G28380,AT1G72940,AT1G18740,AT1G10560,AT1G78850,AT1G78100,AT1G01560,AT1G65490,AT1G11700,AT1G13260,AT1G33760,AT1G61340,AT1G59870,AT1G17380,AT1G53170,AT1G28480,AT1G68690,AT1G02360,AT1G08930,AT1G14920,AT1G14540,AT1G22220,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61890,AT1G32928,AT1G24625,AT1G69890,AT1G64710,AT1G07000,AT1G56600,AT1G62300,AT1G23710,AT1G30755,AT1G69530,AT1G72520,AT1G19770,AT1G27730,AT1G20510,AT1G66090,AT1G18570,AT1G19050,AT1G79680,AT1G09950,AT1G09070,AT1G17420,AT1G05630,AT1G76650,AT1G27130,AT1G29690,AT1G72920,AT1G56010,AT1G28370,AT1G22190,AT1G17750,AT1G67120,AT1G72900,AT1G19020,AT1G07135,AT1G65390,AT1G72910,AT1G06160,AT5G26220,AT5G08760,AT5G26920,AT5G45110,AT5G36925,AT5G52900,AT5G05300,AT5G67450,AT5G58120,AT5G45630,AT5G44070,AT5G45820,AT5G59780,AT5G35735,AT5G42050,AT5G66850,AT5G61600,AT5G54490,AT5G62470,AT5G45340,AT5G59820,AT5G05860,AT5G39020,AT5G05190,AT5G66070,AT5G56980,AT5G22530,AT5G52050,AT5G24110,AT5G66650,AT5G06320,AT5G01820,AT5G27420,AT5G24590,AT5G49760,AT5G57220,AT5G03380,AT5G19230,AT5G25190,AT5G63130,AT5G37770,AT5G47230,AT5G19240,AT5G04340,AT5G13190,AT5G38990,AT5G58430,AT5G47910,AT5G59550,AT5G44050,AT5G64260,AT5G21960,AT5G64905,AT3G61190,AT3G46620,AT3G49570,AT3G16800,AT3G23250,AT3G15210,AT3G55980,AT3G51920,AT3G25250,AT3G28580,AT3G52800,AT3G50060,AT3G48360,AT3G48100,AT3G15356,AT3G56880,AT3G19580,AT3G02840,AT3G23230,AT3G11820,AT3G45640,AT3G13437,AT3G16530,AT3G10930,AT3G46320,AT3G52450,AT3G58490,AT3G48090,AT3G12830,AT3G08720,AT3G46110,AT3G50260,AT3G49810,AT3G50930,AT3G14050,AT3G46090,AT3G04640,AT3G57530,AT2G47730,AT2G33580,AT2G21490,AT2G25735,AT2G32200,AT2G28190,AT2G13790,AT2G30020,AT2G01180,AT2G42620,AT2G26560,AT2G44490,AT2G46400,AT2G29100,AT2G35930,AT2G23810,AT2G17840,AT2G26530,AT2G36400,AT2G37430,AT2G23270,AT2G41100,AT2G38470,AT2G19450,AT2G36220,AT2G32800,AT2G29110,AT2G33710,AT2G40000,AT2G40300,AT2G26190,AT2G22840,AT2G44840,AT2G22500,AT2G40140,AT2G46790,AT2G46500,AT2G21660,AT2G41010,AT4G17490,AT4G34150,AT4G31800,AT4G19520,AT4G31550,AT4G23810,AT4G38860,AT4G08500,AT4G11280,AT4G13395,AT4G38850,AT4G34410,AT4G11850,AT4G12410,AT4G28140,AT4G22780,AT4G16890,AT4G00670,AT4G37610,AT4G24110,AT4G29780,AT4G24160,AT4G17500,AT4G30430,AT4G27657,AT4G08780,AT4G27280,AT4G24570,AT4G23270,AT4G34770,AT4G18880,AT4G12720,AT4G17615,AT4G34810"
"GO:BP","GO:0070887","cellular response to chemical stimulus",1669,618,164,9.84348362080924e-46,0.26537216828479,0.0982624325943679,"AT1G50740,AT1G16420,AT1G64380,AT1G71520,AT1G02340,AT1G18300,AT1G28380,AT1G72940,AT1G18740,AT1G10560,AT1G78850,AT1G78100,AT1G65490,AT1G13260,AT1G33760,AT1G61340,AT1G59870,AT1G17380,AT1G53170,AT1G28480,AT1G68690,AT1G02360,AT1G14920,AT1G14540,AT1G22220,AT1G76600,AT1G19180,AT1G74930,AT1G32928,AT1G24625,AT1G69890,AT1G64710,AT1G62300,AT1G23710,AT1G19770,AT1G27730,AT1G66090,AT1G19050,AT1G09950,AT1G09070,AT1G05630,AT1G76650,AT1G29690,AT1G72920,AT1G56010,AT1G28370,AT1G22190,AT1G67120,AT1G72900,AT1G19020,AT1G07135,AT1G65390,AT1G72910,AT1G06160,AT5G26920,AT5G45110,AT5G52900,AT5G67450,AT5G58120,AT5G45630,AT5G59780,AT5G35735,AT5G42050,AT5G61600,AT5G54490,AT5G62470,AT5G45340,AT5G59820,AT5G05860,AT5G05190,AT5G66070,AT5G66650,AT5G06320,AT5G27420,AT5G24590,AT5G57220,AT5G03380,AT5G19230,AT5G25190,AT5G63130,AT5G47230,AT5G19240,AT5G04340,AT5G13190,AT5G58430,AT5G47910,AT5G59550,AT5G64260,AT5G21960,AT5G64905,AT3G46620,AT3G49570,AT3G15210,AT3G55980,AT3G25250,AT3G52800,AT3G50060,AT3G48360,AT3G48100,AT3G15356,AT3G56880,AT3G19580,AT3G23230,AT3G45640,AT3G48090,AT3G12830,AT3G08720,AT3G46110,AT3G50260,AT3G49810,AT3G50930,AT3G46090,AT3G04640,AT3G57530,AT2G47730,AT2G33580,AT2G25735,AT2G32200,AT2G28190,AT2G13790,AT2G30020,AT2G01180,AT2G42620,AT2G26560,AT2G46400,AT2G29100,AT2G23810,AT2G37430,AT2G23270,AT2G41100,AT2G36220,AT2G32800,AT2G29110,AT2G33710,AT2G40000,AT2G26190,AT2G44840,AT2G22500,AT2G40140,AT2G46790,AT2G46500,AT2G41010,AT4G17490,AT4G34150,AT4G19520,AT4G31550,AT4G23810,AT4G13395,AT4G38850,AT4G34410,AT4G28140,AT4G22780,AT4G16890,AT4G24110,AT4G29780,AT4G24160,AT4G17500,AT4G30430,AT4G27657,AT4G08780,AT4G27280,AT4G24570,AT4G12720,AT4G17615"
"GO:BP","GO:0051707","response to other organism",1460,618,150,9.39831443070085e-44,0.242718446601942,0.102739726027397,"AT1G80840,AT1G28380,AT1G16030,AT1G09970,AT1G74360,AT1G65490,AT1G61340,AT1G59870,AT1G59620,AT1G56510,AT1G31290,AT1G02360,AT1G24140,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61560,AT1G21010,AT1G11310,AT1G49780,AT1G14370,AT1G07000,AT1G72520,AT1G20510,AT1G18570,AT1G79680,AT1G17420,AT1G27130,AT1G29690,AT1G73805,AT1G22190,AT1G17750,AT1G19020,AT1G65390,AT1G06160,AT5G26920,AT5G45110,AT5G36925,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G39670,AT5G66850,AT5G61600,AT5G46470,AT5G05190,AT5G56980,AT5G48380,AT5G17350,AT5G49520,AT5G61210,AT5G03210,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G66900,AT5G47070,AT5G04720,AT5G37770,AT5G13190,AT5G58430,AT5G47910,AT5G64905,AT5G22540,AT3G14470,AT3G15210,AT3G44260,AT3G18690,AT3G04220,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G15356,AT3G11650,AT3G17700,AT3G25780,AT3G04210,AT3G53810,AT3G11820,AT3G45640,AT3G56710,AT3G13437,AT3G16530,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G07040,AT3G20600,AT3G50260,AT3G50930,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G33580,AT2G30020,AT2G21120,AT2G01180,AT2G26560,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G36400,AT2G01340,AT2G23270,AT2G30230,AT2G39660,AT2G38470,AT2G32800,AT2G25295,AT2G05940,AT2G27080,AT2G40000,AT2G22840,AT2G40140,AT2G21660,AT4G17490,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G08500,AT4G28490,AT4G23190,AT4G01090,AT4G34410,AT4G20830,AT4G11850,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G39830,AT4G17500,AT4G35985,AT4G23270,AT4G12720,AT4G34390"
"GO:BP","GO:0043207","response to external biotic stimulus",1460,618,150,9.39831443070085e-44,0.242718446601942,0.102739726027397,"AT1G80840,AT1G28380,AT1G16030,AT1G09970,AT1G74360,AT1G65490,AT1G61340,AT1G59870,AT1G59620,AT1G56510,AT1G31290,AT1G02360,AT1G24140,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61560,AT1G21010,AT1G11310,AT1G49780,AT1G14370,AT1G07000,AT1G72520,AT1G20510,AT1G18570,AT1G79680,AT1G17420,AT1G27130,AT1G29690,AT1G73805,AT1G22190,AT1G17750,AT1G19020,AT1G65390,AT1G06160,AT5G26920,AT5G45110,AT5G36925,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G39670,AT5G66850,AT5G61600,AT5G46470,AT5G05190,AT5G56980,AT5G48380,AT5G17350,AT5G49520,AT5G61210,AT5G03210,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G66900,AT5G47070,AT5G04720,AT5G37770,AT5G13190,AT5G58430,AT5G47910,AT5G64905,AT5G22540,AT3G14470,AT3G15210,AT3G44260,AT3G18690,AT3G04220,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G15356,AT3G11650,AT3G17700,AT3G25780,AT3G04210,AT3G53810,AT3G11820,AT3G45640,AT3G56710,AT3G13437,AT3G16530,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G07040,AT3G20600,AT3G50260,AT3G50930,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G33580,AT2G30020,AT2G21120,AT2G01180,AT2G26560,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G36400,AT2G01340,AT2G23270,AT2G30230,AT2G39660,AT2G38470,AT2G32800,AT2G25295,AT2G05940,AT2G27080,AT2G40000,AT2G22840,AT2G40140,AT2G21660,AT4G17490,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G08500,AT4G28490,AT4G23190,AT4G01090,AT4G34410,AT4G20830,AT4G11850,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G39830,AT4G17500,AT4G35985,AT4G23270,AT4G12720,AT4G34390"
"GO:BP","GO:0009607","response to biotic stimulus",1487,618,151,1.77179291976843e-43,0.244336569579288,0.101546738399462,"AT1G80840,AT1G28380,AT1G16030,AT1G09970,AT1G74360,AT1G65490,AT1G61340,AT1G59870,AT1G59620,AT1G56510,AT1G31290,AT1G02360,AT1G24140,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61560,AT1G21010,AT1G11310,AT1G49780,AT1G14370,AT1G07000,AT1G72520,AT1G20510,AT1G18570,AT1G79680,AT1G17420,AT1G27130,AT1G29690,AT1G73805,AT1G22190,AT1G17750,AT1G19020,AT1G65390,AT1G06160,AT5G26920,AT5G45110,AT5G36925,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G39670,AT5G66850,AT5G61600,AT5G46470,AT5G05190,AT5G56980,AT5G48380,AT5G17350,AT5G49520,AT5G61210,AT5G03210,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G66900,AT5G47070,AT5G04720,AT5G37770,AT5G13190,AT5G58430,AT5G47910,AT5G64905,AT5G22540,AT3G14470,AT3G15210,AT3G44260,AT3G18690,AT3G04220,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G15356,AT3G11650,AT3G17700,AT3G25780,AT3G04210,AT3G53810,AT3G11820,AT3G45640,AT3G56710,AT3G13437,AT3G16530,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G07040,AT3G20600,AT3G50260,AT3G50930,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G33580,AT2G30020,AT2G21120,AT2G01180,AT2G26560,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G36400,AT2G01340,AT2G23270,AT2G30230,AT2G39660,AT2G38470,AT2G32800,AT2G25295,AT2G05940,AT2G27080,AT2G40000,AT2G22840,AT2G40140,AT2G21660,AT4G17490,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G08500,AT4G28490,AT4G23190,AT4G01090,AT4G24250,AT4G34410,AT4G20830,AT4G11850,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G39830,AT4G17500,AT4G35985,AT4G23270,AT4G12720,AT4G34390"
"GO:BP","GO:0044419","biological process involved in interspecies interaction between organisms",1480,618,150,4.47164094140557e-43,0.242718446601942,0.101351351351351,"AT1G80840,AT1G28380,AT1G16030,AT1G09970,AT1G74360,AT1G65490,AT1G61340,AT1G59870,AT1G59620,AT1G56510,AT1G31290,AT1G02360,AT1G24140,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61560,AT1G21010,AT1G11310,AT1G49780,AT1G14370,AT1G07000,AT1G72520,AT1G20510,AT1G18570,AT1G79680,AT1G17420,AT1G27130,AT1G29690,AT1G73805,AT1G22190,AT1G17750,AT1G19020,AT1G65390,AT1G06160,AT5G26920,AT5G45110,AT5G36925,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G39670,AT5G66850,AT5G61600,AT5G46470,AT5G05190,AT5G56980,AT5G48380,AT5G17350,AT5G49520,AT5G61210,AT5G03210,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G66900,AT5G47070,AT5G04720,AT5G37770,AT5G13190,AT5G58430,AT5G47910,AT5G64905,AT5G22540,AT3G14470,AT3G15210,AT3G44260,AT3G18690,AT3G04220,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G15356,AT3G11650,AT3G17700,AT3G25780,AT3G04210,AT3G53810,AT3G11820,AT3G45640,AT3G56710,AT3G13437,AT3G16530,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G07040,AT3G20600,AT3G50260,AT3G50930,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G33580,AT2G30020,AT2G21120,AT2G01180,AT2G26560,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G36400,AT2G01340,AT2G23270,AT2G30230,AT2G39660,AT2G38470,AT2G32800,AT2G25295,AT2G05940,AT2G27080,AT2G40000,AT2G22840,AT2G40140,AT2G21660,AT4G17490,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G08500,AT4G28490,AT4G23190,AT4G01090,AT4G34410,AT4G20830,AT4G11850,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G39830,AT4G17500,AT4G35985,AT4G23270,AT4G12720,AT4G34390"
"GO:BP","GO:0009605","response to external stimulus",1683,618,159,4.52121792800083e-42,0.257281553398058,0.0944741532976827,"AT1G80840,AT1G02340,AT1G28380,AT1G16030,AT1G09970,AT1G74360,AT1G65490,AT1G61340,AT1G59870,AT1G59620,AT1G56510,AT1G31290,AT1G02360,AT1G24140,AT1G76600,AT1G19180,AT1G73080,AT1G74930,AT1G61560,AT1G21010,AT1G11310,AT1G49780,AT1G14370,AT1G07000,AT1G72520,AT1G14280,AT1G20510,AT1G18570,AT1G79680,AT1G17420,AT1G05630,AT1G27130,AT1G29690,AT1G73805,AT1G22190,AT1G17750,AT1G19020,AT1G65390,AT1G06160,AT5G26920,AT5G45110,AT5G36925,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G04190,AT5G39670,AT5G66850,AT5G61600,AT5G46470,AT5G05190,AT5G56980,AT5G48380,AT5G17350,AT5G49520,AT5G61210,AT5G03210,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G66900,AT5G47070,AT5G04720,AT5G37770,AT5G13190,AT5G58430,AT5G47910,AT5G06990,AT5G64905,AT5G22540,AT3G14470,AT3G15210,AT3G44260,AT3G18690,AT3G04220,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G15356,AT3G11650,AT3G17700,AT3G25780,AT3G04210,AT3G53810,AT3G11820,AT3G45640,AT3G56710,AT3G13437,AT3G16530,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G07040,AT3G20600,AT3G50260,AT3G50930,AT3G17609,AT3G16030,AT3G52400,AT2G46440,AT2G31865,AT2G33580,AT2G30020,AT2G21120,AT2G01180,AT2G26560,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G32130,AT2G36400,AT2G01340,AT2G23270,AT2G30230,AT2G39660,AT2G41100,AT2G38470,AT2G32800,AT2G25295,AT2G05940,AT2G27080,AT2G40000,AT2G22840,AT2G40140,AT2G21660,AT4G17490,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G08500,AT4G28490,AT4G23190,AT4G11280,AT4G01090,AT4G34410,AT4G20830,AT4G11850,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G39830,AT4G17500,AT4G35985,AT4G23270,AT4G12720,AT4G34390"
"GO:BP","GO:0009628","response to abiotic stimulus",2131,618,180,1.37497705215442e-41,0.29126213592233,0.0844673862036602,"AT1G35210,AT1G50740,AT1G16420,AT1G02340,AT1G18300,AT1G52690,AT1G28380,AT1G72940,AT1G18740,AT1G20823,AT1G16030,AT1G78850,AT1G65490,AT1G11700,AT1G13260,AT1G61340,AT1G59870,AT1G07180,AT1G68690,AT1G56510,AT1G02360,AT1G08930,AT1G14920,AT1G67470,AT1G14540,AT1G22220,AT1G76600,AT1G19180,AT1G32928,AT1G69890,AT1G07000,AT1G56600,AT1G02400,AT1G23710,AT1G69530,AT1G14280,AT1G27730,AT1G66090,AT1G09950,AT1G68050,AT1G09070,AT1G17420,AT1G05630,AT1G76650,AT1G72920,AT1G73805,AT1G22190,AT1G51670,AT1G72900,AT1G19020,AT1G07135,AT1G18400,AT1G72910,AT5G08760,AT5G26920,AT5G36925,AT5G05300,AT5G67450,AT5G58120,AT5G45630,AT5G04190,AT5G35735,AT5G42050,AT5G54490,AT5G62470,AT5G46910,AT5G45340,AT5G59820,AT5G05860,AT5G52050,AT5G66650,AT5G61210,AT5G06320,AT5G01820,AT5G27420,AT5G24590,AT5G57220,AT5G03380,AT5G19230,AT5G63130,AT5G37770,AT5G47230,AT5G19240,AT5G04340,AT5G13190,AT5G58430,AT5G47910,AT5G59550,AT5G64260,AT5G64905,AT5G43630,AT3G61190,AT3G46620,AT3G57760,AT3G16800,AT3G23250,AT3G15210,AT3G55980,AT3G51920,AT3G25250,AT3G52800,AT3G48360,AT3G48100,AT3G49530,AT3G62260,AT3G56880,AT3G19580,AT3G45640,AT3G21150,AT3G56710,AT3G13437,AT3G10930,AT3G46320,AT3G52450,AT3G48090,AT3G08720,AT3G46110,AT3G50260,AT3G49810,AT3G50930,AT3G46090,AT3G04640,AT3G17609,AT3G57530,AT2G47730,AT2G21490,AT2G25735,AT2G32200,AT2G28190,AT2G13790,AT2G01180,AT2G42620,AT2G26560,AT2G46400,AT2G42260,AT2G15390,AT2G35930,AT2G32130,AT2G17840,AT2G36400,AT2G23270,AT2G41100,AT2G38470,AT2G19450,AT2G36220,AT2G40000,AT2G26190,AT2G22840,AT2G22500,AT2G40140,AT2G29090,AT2G46790,AT2G46500,AT2G21660,AT2G41010,AT4G17490,AT4G34150,AT4G19520,AT4G17250,AT4G38860,AT4G08500,AT4G11280,AT4G13395,AT4G25490,AT4G03400,AT4G28140,AT4G22780,AT4G40060,AT4G37610,AT4G24110,AT4G18950,AT4G25470,AT4G29780,AT4G24160,AT4G27657,AT4G35985,AT4G27280,AT4G24570,AT4G12720,AT4G17615"
"GO:BP","GO:0007165","signal transduction",1750,618,154,7.89770000183055e-37,0.249190938511327,0.088,"AT1G56540,AT1G64380,AT1G71520,AT1G63740,AT1G02340,AT1G31540,AT1G28380,AT1G72940,AT1G18740,AT1G10560,AT1G78100,AT1G01560,AT1G63750,AT1G13260,AT1G33760,AT1G59870,AT1G17380,AT1G53170,AT1G28480,AT1G56510,AT1G56520,AT1G16110,AT1G14920,AT1G42990,AT1G67470,AT1G19180,AT1G74930,AT1G27180,AT1G63860,AT1G24625,AT1G62300,AT1G72930,AT1G14280,AT1G72950,AT1G19770,AT1G66090,AT1G19050,AT1G79680,AT1G09950,AT1G05630,AT1G29690,AT1G72920,AT1G56010,AT1G28370,AT1G22190,AT1G67120,AT1G72900,AT1G16130,AT1G08340,AT1G65390,AT1G72910,AT1G06160,AT5G26920,AT5G07070,AT5G45110,AT5G52900,AT5G67450,AT5G58120,AT5G46510,AT5G04190,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G61600,AT5G62470,AT5G46470,AT5G05860,AT5G05190,AT5G66070,AT5G36930,AT5G41740,AT5G01820,AT5G46520,AT5G20480,AT5G49760,AT5G25190,AT5G04720,AT5G47230,AT5G41550,AT5G11250,AT5G41750,AT5G58430,AT5G47910,AT5G59550,AT5G21960,AT5G46490,AT5G43630,AT3G46620,AT3G57760,AT3G57640,AT3G15210,AT3G51920,AT3G18690,AT3G04220,AT3G57740,AT3G50060,AT3G48360,AT3G48100,AT3G09830,AT3G49530,AT3G15356,AT3G19580,AT3G04210,AT3G20410,AT3G23230,AT3G45640,AT3G21150,AT3G44630,AT3G46930,AT3G48090,AT3G12830,AT3G44400,AT3G46110,AT3G50260,AT3G50930,AT3G17609,AT3G57530,AT2G13790,AT2G13800,AT2G30020,AT2G42620,AT2G46400,AT2G29100,AT2G23810,AT2G39660,AT2G20142,AT2G32140,AT2G29110,AT2G33710,AT2G41110,AT2G44840,AT2G46790,AT4G17490,AT4G38530,AT4G19520,AT4G31550,AT4G23810,AT4G08500,AT4G36140,AT4G38850,AT4G34410,AT4G28140,AT4G16890,AT4G14370,AT4G18700,AT4G18950,AT4G17500,AT4G30430,AT4G11330,AT4G16960,AT4G12720,AT4G17615,AT4G34390"
"GO:BP","GO:0007154","cell communication",1817,618,156,4.28051591921354e-36,0.252427184466019,0.0858558062740782,"AT1G56540,AT1G64380,AT1G71520,AT1G63740,AT1G02340,AT1G31540,AT1G28380,AT1G72940,AT1G18740,AT1G10560,AT1G78100,AT1G01560,AT1G63750,AT1G13260,AT1G33760,AT1G59870,AT1G17380,AT1G53170,AT1G28480,AT1G56510,AT1G56520,AT1G16110,AT1G14920,AT1G42990,AT1G67470,AT1G19180,AT1G74930,AT1G27180,AT1G63860,AT1G24625,AT1G62300,AT1G72930,AT1G14280,AT1G72950,AT1G19770,AT1G66090,AT1G19050,AT1G79680,AT1G09950,AT1G05630,AT1G29690,AT1G72920,AT1G56010,AT1G28370,AT1G22190,AT1G67120,AT1G72900,AT1G16130,AT1G08340,AT1G65390,AT1G72910,AT1G06160,AT5G26920,AT5G07070,AT5G45110,AT5G52900,AT5G67450,AT5G58120,AT5G46510,AT5G04190,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G61600,AT5G62470,AT5G46470,AT5G05860,AT5G05190,AT5G66070,AT5G36930,AT5G41740,AT5G01820,AT5G46520,AT5G20480,AT5G49760,AT5G25190,AT5G04720,AT5G47230,AT5G41550,AT5G11250,AT5G41750,AT5G58430,AT5G47910,AT5G59550,AT5G21960,AT5G46490,AT5G43630,AT3G46620,AT3G57760,AT3G57640,AT3G15210,AT3G51920,AT3G18690,AT3G04220,AT3G57740,AT3G50060,AT3G48360,AT3G48100,AT3G09830,AT3G49530,AT3G15356,AT3G19580,AT3G04210,AT3G20410,AT3G23230,AT3G45640,AT3G21150,AT3G44630,AT3G46930,AT3G48090,AT3G12830,AT3G44400,AT3G46110,AT3G50260,AT3G50930,AT3G17609,AT3G08710,AT3G57530,AT2G13790,AT2G13800,AT2G30020,AT2G42620,AT2G46400,AT2G29100,AT2G23810,AT2G39660,AT2G20142,AT2G32140,AT2G29110,AT2G33710,AT2G41110,AT2G44840,AT2G46790,AT4G17490,AT4G38530,AT4G19520,AT4G31550,AT4G23810,AT4G08500,AT4G36140,AT4G38850,AT4G34410,AT4G28140,AT4G16890,AT4G14370,AT4G18700,AT4G18950,AT4G17500,AT4G30430,AT4G02350,AT4G11330,AT4G16960,AT4G12720,AT4G17615,AT4G34390"
"GO:BP","GO:0023052","signaling",1793,618,154,1.32214820079469e-35,0.249190938511327,0.0858895705521472,"AT1G56540,AT1G64380,AT1G71520,AT1G63740,AT1G02340,AT1G31540,AT1G28380,AT1G72940,AT1G18740,AT1G10560,AT1G78100,AT1G01560,AT1G63750,AT1G13260,AT1G33760,AT1G59870,AT1G17380,AT1G53170,AT1G28480,AT1G56510,AT1G56520,AT1G16110,AT1G14920,AT1G42990,AT1G67470,AT1G19180,AT1G74930,AT1G27180,AT1G63860,AT1G24625,AT1G62300,AT1G72930,AT1G14280,AT1G72950,AT1G19770,AT1G66090,AT1G19050,AT1G79680,AT1G09950,AT1G05630,AT1G29690,AT1G72920,AT1G56010,AT1G28370,AT1G22190,AT1G67120,AT1G72900,AT1G16130,AT1G08340,AT1G65390,AT1G72910,AT1G06160,AT5G26920,AT5G07070,AT5G45110,AT5G52900,AT5G67450,AT5G58120,AT5G46510,AT5G04190,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G61600,AT5G62470,AT5G46470,AT5G05860,AT5G05190,AT5G66070,AT5G36930,AT5G41740,AT5G01820,AT5G46520,AT5G20480,AT5G49760,AT5G25190,AT5G04720,AT5G47230,AT5G41550,AT5G11250,AT5G41750,AT5G58430,AT5G47910,AT5G59550,AT5G21960,AT5G46490,AT5G43630,AT3G46620,AT3G57760,AT3G57640,AT3G15210,AT3G51920,AT3G18690,AT3G04220,AT3G57740,AT3G50060,AT3G48360,AT3G48100,AT3G09830,AT3G49530,AT3G15356,AT3G19580,AT3G04210,AT3G20410,AT3G23230,AT3G45640,AT3G21150,AT3G44630,AT3G46930,AT3G48090,AT3G12830,AT3G44400,AT3G46110,AT3G50260,AT3G50930,AT3G17609,AT3G57530,AT2G13790,AT2G13800,AT2G30020,AT2G42620,AT2G46400,AT2G29100,AT2G23810,AT2G39660,AT2G20142,AT2G32140,AT2G29110,AT2G33710,AT2G41110,AT2G44840,AT2G46790,AT4G17490,AT4G38530,AT4G19520,AT4G31550,AT4G23810,AT4G08500,AT4G36140,AT4G38850,AT4G34410,AT4G28140,AT4G16890,AT4G14370,AT4G18700,AT4G18950,AT4G17500,AT4G30430,AT4G11330,AT4G16960,AT4G12720,AT4G17615,AT4G34390"
"GO:BP","GO:0009617","response to bacterium",463,618,77,2.49775504979224e-35,0.124595469255663,0.166306695464363,"AT1G80840,AT1G65490,AT1G61340,AT1G59870,AT1G19180,AT1G14370,AT1G07000,AT1G72520,AT1G20510,AT1G18570,AT1G79680,AT1G73805,AT1G17750,AT1G19020,AT5G26920,AT5G45110,AT5G05300,AT5G45630,AT5G44070,AT5G62570,AT5G54640,AT5G39670,AT5G66850,AT5G46470,AT5G56980,AT5G48380,AT5G49520,AT5G66210,AT5G22250,AT5G06320,AT5G27420,AT5G24590,AT5G20480,AT5G57220,AT5G04720,AT5G58430,AT5G22540,AT3G15210,AT3G44260,AT3G57330,AT3G09830,AT3G50950,AT3G53810,AT3G45640,AT3G56710,AT3G10930,AT3G28450,AT3G48090,AT3G05200,AT3G20600,AT3G50260,AT3G50930,AT2G46440,AT2G44490,AT2G46400,AT2G42260,AT2G23810,AT2G39660,AT2G38470,AT2G32800,AT2G05940,AT2G27080,AT2G40000,AT4G31800,AT4G25030,AT4G31550,AT4G23810,AT4G28490,AT4G23190,AT4G16890,AT4G23250,AT4G23220,AT4G28460,AT4G02420,AT4G23270,AT4G12720,AT4G34390"
